"","denovo90__denovo19_denovo13","denovo5__denovo235","denovo24__denovo18","denovo27__denovo41_denovo114","denovo35__denovo8_denovo10","denovo22__denovo26_denovo51","denovo86__denovo73_denovo46","denovo38__denovo4_denovo1","denovo89__denovo20_denovo3","denovo580__denovo45_denovo582","denovo516__denovo150_denovo37","denovo19__denovo13","denovo109__denovo56","denovo135__denovo93_denovo99","denovo223__denovo107_denovo29","denovo132__denovo88","denovo41__denovo114","denovo904__denovo74_denovo84","denovo67__denovo81","denovo471__denovo108_denovo186","denovo628__denovo602_denovo753","denovo20__denovo3","denovo1336__denovo121_denovo124","denovo142__denovo295","denovo191__denovo115_denovo32","denovo73__denovo46","denovo251__denovo40_denovo36","denovo60__denovo170","denovo343__denovo30_denovo480","denovo344__denovo551","denovo1394__denovo672_denovo14","denovo150__denovo37","denovo1089__denovo517_denovo820","denovo908__denovo1083_denovo627","denovo107__denovo29","denovo76__denovo75","denovo299__denovo424_denovo406","denovo8__denovo10","denovo45__denovo582","denovo71__denovo69_denovo209","denovo584__denovo547_denovo308","denovo1008__denovo147_denovo596","denovo428__denovo49_denovo152","denovo536__denovo263_denovo413","denovo219__denovo23_denovo50","denovo62__denovo213","denovo4__denovo1","denovo1124__denovo815_denovo330","denovo586__denovo1575","denovo74__denovo84","denovo788__denovo705_denovo398","denovo1632__denovo91_denovo831","denovo877__denovo180_denovo599","denovo1651__denovo961_denovo1398","denovo577__denovo57_denovo794","denovo464__denovo34_denovo125","denovo810__denovo9_denovo16","denovo172__denovo201_denovo184","denovo108__denovo186","denovo601__denovo1117","denovo1115__denovo315_denovo630","denovo93__denovo99","denovo1006__denovo53","denovo182__denovo61_denovo33","denovo115__denovo32","denovo672__denovo14","denovo1079__denovo104_denovo17","denovo789__denovo388_denovo727","denovo703__denovo2_denovo482","denovo1077__denovo837_denovo956","denovo30__denovo480","denovo238__denovo7_denovo21","denovo1066__denovo1254_denovo1780","denovo40__denovo36","denovo532__denovo116_denovo566","denovo121__denovo124","denovo897__denovo1214","denovo1224__denovo1414","denovo976__denovo163_denovo15","denovo619__denovo1287","denovo444__denovo660","denovo1633__denovo770_denovo1212","denovo424__denovo406","denovo1553__denovo245_denovo824","denovo546__denovo193_denovo232","denovo333__denovo97_denovo70","denovo379__denovo874","denovo23__denovo50","denovo529__denovo31_denovo192","denovo1443__denovo626","denovo602__denovo753","denovo1100__denovo939_denovo826","denovo417__denovo443_denovo25","denovo1358__denovo96_denovo59","denovo1083__denovo627","denovo1355__denovo1306_denovo1104","denovo1466__denovo624_denovo966","denovo547__denovo308","denovo1262__denovo563","denovo91__denovo831","denovo263__denovo413","denovo9__denovo16","denovo2__denovo482","denovo997__denovo1621","denovo1009__denovo58_denovo87","denovo49__denovo152","denovo160__denovo320_denovo139","denovo69__denovo209","denovo517__denovo820","denovo147__denovo596","denovo57__denovo794","denovo34__denovo125","denovo1253__denovo1207","denovo61__denovo33","denovo26__denovo51","denovo895__denovo823","denovo787__denovo1092","denovo534__denovo1568","denovo815__denovo330","denovo7__denovo21","denovo837__denovo956","denovo104__denovo17","denovo180__denovo599","denovo357__denovo6_denovo11","denovo961__denovo1398","denovo539__denovo102_denovo63","denovo1626__denovo168_denovo691","denovo163__denovo15","denovo1663__denovo468_denovo1119","denovo640__denovo556_denovo392","denovo315__denovo630","denovo201__denovo184","denovo116__denovo566","denovo443__denovo25","denovo1233__denovo338","denovo193__denovo232","denovo1399__denovo1252_denovo79","denovo245__denovo824","denovo31__denovo192","denovo705__denovo398","denovo58__denovo87","denovo1817__denovo42_denovo255","denovo96__denovo59","denovo388__denovo727","denovo97__denovo70","denovo770__denovo1212","denovo939__denovo826","denovo624__denovo966","denovo1254__denovo1780","denovo320__denovo139","denovo1306__denovo1104","denovo168__denovo691","denovo468__denovo1119","denovo6__denovo11","denovo1252__denovo79","denovo102__denovo63","denovo556__denovo392","denovo42__denovo255","denovo512__denovo54_denovo612","denovo54__denovo612"
"96",2.22219831863638,4.36023854644665,0,-1.22854487359373,0.288518445731334,-2.56810622165314,-2.21665602440849,-3.63688343262784,0,0,-0.66259257058684,0,2.53393054189273,0.865593963986552,0.262170704807855,-1.00694458530942,2.12790214044262,-2.52724732079354,-1.14764399697407,0,0,0,0,0,1.32518514117368,3.83936085717913,0,0,-1.63350516202193,0,-0.66259257058684,-1.14764399697407,-0.66259257058684,0,-3.39486741138899,-2.41460926792044,0,-2.77581753048922,0,-0.66259257058684,0,0,0,1.89113744418057,-2.48579192539626,0,-1.42024770918361,0,0,-2.08203276895859,-0.66259257058684,0,0,0,0,0,-4.19153066679796,0.66259257058684,0,0,0,-0.776836199212093,0,-1.17998932896614,0,1.14764399697407,0,-0.66259257058684,-2.54670763187198,0,2.82931393504801,-3.05978694974015,0,0,-0.66259257058684,0,1.14764399697407,0,0,0,-1.14764399697407,0,0,-0.66259257058684,-0.897013177462696,-1.11109915931819,0,-4.30551791183079,-0.945568722090285,0,0,0,0,0,0,0,0,0,0,0,0,2.2127235584755,4.41102701042569,0,0,0,1.55960574804954,1.14764399697407,1.14764399697407,0,0,0,0,0.490129071734274,0.599130062764645,0,0,0,0,1.61894740548214,0,0,0,-4.34422515485423,0,0,0,0,0,0,0,1.14764399697407,-1.14764399697407,0,-1.63777306870835,1.55367239842419,0,1.14764399697407,-1.63777306870835,-1.14764399697407,0,0,0,-1.14764399697407,-1.92448019618617,0,0,0,0,-1.14764399697407,0,0,0,3.26861440684105,0,0,0,0,0,0
"97",0,0,0,-0.886613728043778,1.78362690550647,5.28748188877913,0,-2.50471019632235,-1.05753563972897,-0.886613728043778,-2.04326823227413,0,3.75278924611458,-2.50471019632235,-2.56487095540511,0,1.53566002365988,0,-3.16383355717503,-1.16958987954722,-1.33512031677513,-4.9030255061452,2.33917975909444,-1.20543893623662,0,0,0,-2.80262529460625,0,0,0,3.53904439179024,0,-1.16958987954722,4.44248680961937,-2.51591816712843,2.01851833405755,2.51591816712843,-1.53566002365988,-1.16958987954722,0,0,0,0,-1.16958987954722,0,-0.286707127477819,0,1.53566002365988,0,1.77322745608756,0,-0.886613728043778,0,0,-2.08867590766364,-1.77322745608756,0,-2.02578909539415,0,0.886613728043777,-0.286707127477819,0,-1.78362690550647,0,0,-2.44965003295963,0.282976151503444,-2.86121025929222,0.438107139312431,0,0,0,0,0,0,0,-1.53566002365988,0,0,0,0,-1.53566002365988,0,-1.33512031677513,0,-2.02578909539415,-2.02578909539415,-3.96767567679193,-2.67370448544075,2.31249622287197,0,1.77322745608756,0,-2.02578909539415,0,0,0,0,0,0,0,4.95576154023144,0,0,0,0,-2.02578909539415,0,0,0,3.61769279261846,0,-3.08933242208406,0,0,0,0,0,0,2.31249622287197,4.24291831784885,-1.53566002365988,-2.44965003295963,0,0,0,0,-0.553016927690021,0,-1.53566002365988,0,0,0,2.02578909539415,2.31249622287197,0,0,1.84037952590201,0,0,0,0,-0.490129071734274,0,0,0,0,0,0,0,0,4.02917346352452,-4.24291831784885,0,0,0,0,0,0
"98",1.6104010400498,0,-4.86841979429719,0.433164583514548,0,1.81965941176314,0,0.780941010204178,0,0,-2.02820309939074,0,-2.96253327891726,3.40442739497519,-1.70221369748759,0,0.934622517524419,1.6104010400498,0,-1.37115282303179,1.6104010400498,0,-2.39402950352112,0,-4.11875432147422,0,0,-1.88477728269828,-2.26745131640875,0,0.805200520024898,-3.51295081621343,0,0.805200520024898,2.94832060938819,1.62817353351515,0,0,0,0,0,2.17635334305669,-1.37115282303179,-0.805200520024899,0,0,-5.74227183691787,-1.08817667152834,0,0,0,0,0,-0.805200520024899,0,-1.65412897453523,-0.898985946644108,0,-2.37490635443255,0,1.6104010400498,0,0,0.148150243665948,-3.36433718329067,1.394648210964,-1.59961501177301,-0.805200520024899,-1.26288513260637,0,1.13804446178087,-0.805200520024899,0,0,0.522224368521454,-4.14658073491748,0,0,2.17635334305669,0,0,0,0,-1.25370710875625,-1.53668326025969,-2.53964143963541,-1.39464821096401,0,-1.74522694788729,-1.39464821096401,0,0,0,1.6104010400498,-1.39464821096401,0.805200520024898,0,0,0,0,-1.39464821096401,-4.34638575680601,5.95693577919414,0,0,2.37490635443255,0,0,0,0,0,2.86503542616683,0,2.53269267274488,2.1714844101761,0,0,0,-1.88477728269828,1.394648210964,0,-2.77061447294074,0,0,1.394648210964,-2.76705554428015,0,0,0,0,0,0,-1.88477728269828,0,-1.39464821096401,-2.66161348191037,0,2.1714844101761,3.02282174447915,0,0,1.6104010400498,0,1.394648210964,-4.39878800645589,0,0,0,0,0,-1.39464821096401,0,0,0,0,-2.00338436813037,0,0,0,0
"99",0,-1.35275788300119,1.35275788300119,0,3.72421596302957,0,0,-2.12653489409317,-3.35160889189281,0,0,0,0,-2.09511568061702,-1.88657199298942,0,0,0,0,-1.75995177373044,0,2.59675385499292,0,1.35275788300119,0,0,0,0,0,0,0,0,0,0,3.26763854399415,-1.35275788300119,0,1.84288695473546,0,0,0,-0.781015127899124,-2.45252429599631,0,-2.52124690049595,0,3.68326648063747,0,0,0,0,2.12798255880514,0,0,0,-2.70733422566101,-2.55963405844397,0,3.04832589097208,0,-0.781015127899124,-3.62884680656293,-1.35275788300119,-2.22064578363292,0,0,-1.06399127940257,0,-2.29351299603304,0,0,0,0,0,0,0,0,0,0,0,0,-0.781015127899124,0,0,0,-3.91693744117786,0,-4.36692773008454,-2.11112746971262,0,0,0,0,-1.34696743090601,0,0,0,0,0,0,0,-4.43341623800868,1.26696527094637,0,0,-4.2478966874627,0,0,0,1.35275788300119,0,4.68924043191502,0,-3.84627132286583,0,0,0,0,0,0,0,1.84288695473546,0,-3.11899093059842,0,-1.9129197339129,-2.27665790694053,0,-0.781015127899124,0,-1.35275788300119,0,0,0,0,0,0,0,3.65658003879659,0,0,-2.54902961052587,2.33301602646973,0,1.13804446178087,1.35275788300119,0,0,0,0,0,3.94328716627441,1.35275788300119,-5.402250760143,0,-3.31327416993828,0,4.41504879542832,1.56203025579825,0
"100",3.74156283121315,-1.27977217474913,3.63599658019441,-1.71781345542411,3.27177997411099,-2.67598723936416,0,-0.7388768095928,-3.56494841293407,0,-0.565952303006888,0,0,-2.0529773623107,-2.32770579308903,0,2.97534018272002,0,-1.27977217474913,0.455900658089355,1.4777536191856,-1.31828049996529,-0.083703903994053,3.66080989039374,0,0,0,-3.03686651742977,0,-1.27977217474913,0,-0.980258143468547,1.4777536191856,-1.02185296109624,4.0317046987026,-2.65573843672586,0.117445714275541,0,0,1.24935032028932,-0.7388768095928,0,-2.08439657578684,-1.75333570133104,-1.58780526410313,0,-1.27977217474913,-1.18738339832415,1.27977217474913,0,-2.32668207369593,-2.0689891514063,-0.7388768095928,-0.7388768095928,-1.18738339832415,0,-1.78601299990286,0,1.7699012464834,-1.27977217474913,-0.7388768095928,3.55586109831087,-3.39807477999855,0,0,0,-0.0555376821553128,1.4777536191856,-1.97290707149416,0,0,0,0,0,0,-3.68478190747637,0,0,1.4777536191856,0,0,0,-0.776836199212093,-1.02185296109624,-1.89553131382315,-2.80047189164109,1.27977217474913,-2.75015938995195,-2.43030447880361,0,0,1.4777536191856,-1.02185296109624,-2.98373235005488,-1.7699012464834,2.04370592219249,0,-1.27977217474913,0,3.58359433054453,3.03686651742977,-3.09346525881026,5.97671963593805,0,0,-3.6102807723854,0,-0.776836199212093,0,0,2.05660837396122,0,-0.490129071734274,0,4.6349458589847,0,0,0,-2.05660837396122,0,0,4.20941083515005,1.27977217474913,-3.56960315417539,-1.27977217474913,-2.65411156248411,-1.89553131382315,0,-1.39592708595175,0,-1.27977217474913,0,0,-1.7699012464834,0,3.28315654287949,0,1.7699012464834,4.20941083515005,-0.490129071734273,0,-3.55976536993888,0.332342753421947,0,4.8505596014909,0,0,0,0,0,0,3.28315654287949,2.41781663653,-2.6429315329231,0,-4.5970560751785,0,-1.64563384732301,-1.76072977068904,0.490129071734274
"101",-2.34873656037945,4.2299464838536,0.157786318312326,-1.18024794377583,-2.47768298701751,5.0665174289253,0,-2.62450034982587,-4.56704813686423,0,0,-4.06813105617177,-2.9300865943909,0,2.36049588755166,0,2.04424940414843,0,0,3.10864413726267,0,1.54577168180302,0.331319489265496,0,-4.03539302771084,0,2.36049588755166,-2.33095653162625,-2.50243288523409,0,0,0,0,0.897271792272385,0,-1.55412033241416,0,4.29147281856335,0,-1.8762084381037,0,-0.897271792272385,-0.897271792272385,0,-2.58869946148319,0,-0.337733682566953,0,1.55412033241416,0,-2.36049588755166,0,0,0,0.897271792272385,-3.15491037929977,-2.20193922519715,-1.18024794377583,0,0,1.79454358454477,0,0,0,0.490129071734274,0,0,-2.52602632477956,-3.17321300869671,0,4.33434089975662,-0.645290949186739,-0.897271792272385,0,1.79454358454477,2.53437847588271,0.490129071734274,0,0.448765203541037,0,1.55412033241416,0,0,-0.897271792272385,-1.46322409527927,0,0,4.48375899281508,-1.34577838100373,0,0,0,-1.34577838100373,0.448765203541037,-1.55412033241416,0,0,0,0,0,0,-0.422734597278526,3.22007723073946,0,0,1.55412033241416,0.897271792272385,3.24968834038505,0,1.55412033241416,1.55412033241416,1.37596626197674,0,0,0,0,0,0,0,5.20617551795264,0,0,0,-2.89451174746302,0,0.165789052037593,-0.897271792272385,2.33095653162625,0,0,0,2.04424940414843,0,-2.33095653162625,0,2.53437847588271,0,1.55412033241416,2.33095653162625,-0.980258143468547,0,-2.05392629650274,2.33095653162625,-0.28670712747782,0,0,0,0,1.55412033241416,2.53437847588271,0,1.55412033241416,0,2.07266697930529,0,2.82108560336053,0,3.55750470054452,0,0
"102",1.39716393691523,4.17251274153733,5.38570087073977,-0.698581968457613,-0.155977586233063,3.17748789896647,0,-2.38679863521896,-1.39716393691523,1.96311623992211,-1.08222204035451,0,1.44467140739382,2.56338438818698,-0.524420610908226,0,-1.20997946262006,0,-1.20997946262006,-0.698581968457613,0,0,0,-3.25378093277852,0,0,-0.698581968457613,3.36278192380889,-0.698581968457613,0,-0.698581968457613,-0.894205415496325,0,0,3.32828206786948,-2.5859457245968,0,4.24379242786194,0,0,-1.2645342714645,0,-2.81173624796586,-1.68014008841867,-2.74957260258781,0,-4.13405650363529,0,0,0,0,0,2.529068542929,0,0,-3.14310556888825,-1.49299646020573,1.39716393691523,1.20997946262006,0,0,1.98681566183216,0,-3.00332601332498,0,1.20997946262006,0,0,-1.59559514592031,0,-1.20997946262006,-1.12695692450496,0,1.20997946262006,0,0,0,0,-0.981558119961057,0,-1.20997946262006,0,0,0,-2.51228674904692,0,0,-4.76239944678147,-3.19349968806207,0,0,-0.698581968457613,1.2645342714645,0,0,0,0,-2.19023760608861,-1.20997946262006,0,0.490129071734273,-2.5859457245968,2.76365186104425,0,0,-4.87007003895995,1.14708855718896,0,0,0,0,2.04380147015846,0,-5.20191324677215,-0.28670712747782,0,0,0,0,5.35216371989282,0,0,0,-2.3270778861551,0,1.39716393691523,0,1.70010853435434,-2.15004673656467,1.39716393691523,0,0,0,1.20997946262006,-1.98681566183216,4.3514082925313,0,0,0.350245147132418,0,0,0,0,0,0,0,1.20997946262006,0,0,-1.98681566183216,0,0,3.72399018637767,-4.03061713199062,0,0,0,0,-0.698581968457613,1.20997946262006
"103",-2.60958809852681,4.04727041554908,2.89176563996034,0,0.620775990068101,0,-2.47120198450529,-3.24354362559968,-3.02442391069449,-0.820633216154081,0,4.51993917347549,0,0,1.64126643230816,0,0,0,0,0,-0.820633216154081,-5.23845587694902,0,0,0,-4.2802473929282,0,0,0,-1.42137842475752,0,0,0,0,0,-2.97505082318171,-0.448506588731348,-5.93160683251539,-1.42137842475752,0,0,0,0,0,-3.06148265932015,0,5.61798235610481,0,0,0,0,0,0,0,0,-0.820633216154081,0,1.64126643230816,0,0,0,0,-2.89176563996034,0,0,0,0,0,-2.99572955386558,-0.820633216154081,0,-4.59460689885373,0,0,0,0,0,0,0,0,0,0,-0.776836199212093,0.820633216154081,-2.08254601348884,0,0,5.30264351243358,-0.820633216154081,0,1.42137842475752,0,-1.83509210789232,0,0,0,0,0,0,0,0,0,5.18875579303084,0,0,0,0,0,0,0,0,1.42137842475752,0,0,0,0,0,0,0,1.38314507268407,1.42137842475752,0,0,0,0,0,0,0,0,0,0,0,0,-3.17847276743816,0,3.60707550446269,0,1.42137842475752,1.42137842475752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.61504770790219,2.79734468673426
"104",-1.32815469168342,2.01372427882885,1.52359520709457,-1.16262425445552,0.138120931621506,3.45715311492482,-1.32815469168342,-0.562047926178103,-1.90148013579576,0,-0.879648102952075,-2.30043140630667,-2.79056047804094,-0.491519839131046,-2.4163464822631,-2.30043140630667,2.01372427882885,-0.879648102952075,0,-4.23482615109093,0,-6.34065061897038,0,0,-3.49373712551466,2.30043140630667,-3.22226168637373,-0.490129071734274,0,-1.52359520709457,0,-1.52359520709457,0,0,1.13804446178087,-2.40500973272724,1.75929620590415,-1.09643794520625,0,-1.44560040595896,-1.98520496804237,-0.879648102952075,1.75929620590415,-0.879648102952075,-1.16262425445552,0,1.1186704613349,0.282976151503444,0,-1.52359520709457,0,0,0,-0.879648102952075,1.75929620590415,-2.10265068231791,-4.62818534281278,0,1.0313965736914,0,0,0.128920809165494,0,-1.53669837931103,2.02388165202334,0,-1.53669837931103,0,-2.60821484509583,0,0,-3.5871613062458,-0.879648102952075,0,0,0,2.01372427882885,1.52359520709457,-1.89410699469031,1.52359520709457,0,0.59667195144863,0,0.879648102952076,-1.16262425445552,-1.46296548046958,1.52359520709457,-2.01372427882885,-1.32815469168342,0,0,1.44560040595896,0,-1.72857655746241,0,-0.879648102952075,1.75929620590415,3.43847586808754,0,0,1.52359520709457,0.534803301498777,4.51756062876137,0,0,0,0,2.50385335056312,0,-1.52359520709457,0,3.64189781234399,0,2.66163966887545,0,-1.52359520709457,0,0,-0.490129071734274,0.225180792768073,0,-2.66163966887545,0,-2.86485307099445,-1.52359520709457,-3.54825108827688,-0.879648102952075,3.28068954977521,-1.44560040595896,-0.879648102952075,0,0,0,0,0,-2.01372427882885,-0.879648102952075,-1.52359520709457,2.30043140630667,0,0,-1.53669837931103,-2.99398242229739,0,0,-2.01372427882885,-1.52359520709457,0,-1.52359520709457,0,1.52359520709457,-1.52359520709457,-2.50385335056312,1.91488066099297,1.52359520709457,-0.822471825156222,-1.52359520709457,-2.66163966887545,1.49368512891133,-2.01372427882885
"105",0,1.5138578586662,0,-1.61118973748674,-0.596730845748506,5.0189583061097,0,-5.84414327635602,1.19346169149701,0,-2.23271776793877,0,0,-2.13348811935941,-0.879706997251949,0,-2.7906624859606,-1.85051196785596,0,-1.57566749157982,0,0,-1.79879302536837,-1.03356814327996,0,0,0,2.4095344052567,1.72863545176228,-1.03356814327996,0,-3.86718061303173,0,0,-1.52369721501423,0,0,1.03356814327996,0,0,0,0,-1.5367572736109,1.16268314875539,-1.7022877108388,-1.03356814327996,-1.57109360342525,0,0,-1.13804446178087,0,0,0,0,0,-2.0363615014823,0,1.7594139945039,-2.72913615125085,0,0,0.6479153900466,0,-1.58041119474513,0,0,-1.98787618324512,0,0,0,-1.03356814327996,-3.86967493595922,0,0,-1.16268314875539,3.11560091223854,0,0,-0.879706997251949,0,-1.03356814327996,0,0,0,-2.78229067499324,-1.65056876835121,0,-2.94844880427293,0,0,0,0,-1.72863545176228,-0.596730845748506,0,0,0,0,0,0,-1.03356814327996,0,0,0,0,2.66174167679511,-1.77861893054485,0,0,0,0,3.5270815831446,0,-1.183680087725,1.03356814327996,0,0,0,0,-0.471271773380119,0,1.37596626197674,0,-4.69074974591366,0,-0.717369706969394,0,1.52369721501423,0,1.16268314875539,0,0,2.01382628674851,-2.99408443021705,0,-2.75193252395348,0,0,0,0,0,0,1.03356814327996,0,-2.28545471321504,0,0,0,0,0.546727813114764,0,0,0,-1.66965376974634,0,3.30965706684171,1.03356814327996,0,0,0
"106",0,0,4.23647820261944,0,0,0,0,0,-4.80005630769151,0,0,0,0,0,0,0,0,0,0,0,0,-2.05934290414237,0,0,0,0,0,-2.76609098741662,0,0,0,0,0,0,0,0,2.17962118867109,0,0,0,0,1.43147293896008,0,0,0,0,0,-1.71444909046352,0,0,2.29699357491327,1.59700337618798,0,0,0,0,-3.52453569413089,0,0,0,2.29699357491327,0,0,0,0,0,0,0,-5.00717752596896,-2.35055896707649,0,0,2.29699357491327,0,0,0,0,0,0,0,0,0,-2.4793838599388,-1.71444909046352,0,0,0,0,0,1.98925478820452,0,0,0,0,0,0,0,0,0,2.76609098741662,0,-6.10467489532475,3.71391815761769,0,0,0,0,0,0,-2.4793838599388,0,0,0,0,0,0,0,0,-2.96951293167307,0,-4.07128755716311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96951293167307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107",0,0,1.20437329196224,-2.40514938037662,2.52259509465216,5.80562775252449,0,-0.695345244319193,-2.93557943747659,-0.695345244319193,0.535294732194748,0,3.39007037166741,0,0,0,-1.75709434268064,0,-1.20437329196224,1.39069048863839,0.246838655587846,1.69556800797089,-0.695345244319193,0,0,0,0,-2.89994129993313,0,0,0,-3.75767783430094,1.95664279164528,-0.978321395822638,0,-4.30293404068021,0,0,-1.20437329196224,-0.695345244319193,-1.14385183305054,0,0,-1.14385183305054,-0.978321395822638,0,-1.20437329196224,-0.978321395822638,0,0,1.26129754732608,0,0,1.39069048863839,-1.93826632479865,0,-1.63537167218159,0,0,0,-1.54427369882953,0,-3.71838401571985,0,0,0,-1.24880412345356,0.282976151503444,-2.78548382193858,-0.695345244319193,0,0,1.26129754732608,0,0,-1.20437329196224,0,-1.20437329196224,-2.09726465002503,0,0,-1.48975973606731,0,-1.35239552067814,0,-1.9754053977316,-1.20437329196224,-1.69450236369651,0,-1.20437329196224,1.98120949117433,0,-0.925519642030959,-1.14385183305054,-1.69450236369651,0,0,-1.98120949117433,0,0,1.98120949117433,-2.83254682547738,3.52876872316557,0,2.52259509465216,0,0,-1.20437329196224,0,0,3.35717575315107,0,1.69450236369651,0,0,0,1.20437329196224,0,-1.69450236369651,0,1.20437329196224,4.57173877444755,0,-3.47376984212303,0,-1.63537167218159,0,-3.63256893076152,-1.67428189015051,0,-2.67476050716506,0,0,-4.01179362732506,0,0,-1.62773427503348,2.34241775374311,0,-1.20437329196224,0,-0.695345244319193,1.98120949117433,0.490129071734274,-3.42150251441694,2.58033955393898,0,0,1.20437329196224,0,0,0,2.89994129993313,-6.01674586035761,-5.22806504950376,-2.83254682547738,0,1.20437329196224,-1.63537167218159,2.83254682547738
"108",-1.89525957932314,-2.1731146058046,4.54597758553333,0,-3.52046927840838,4.72860847163939,0,-0.597371516483032,0,0,-1.74616814177224,0.490129071734274,-1.88640747832678,-2.95780319401374,0.357635125178499,0,0,0,2.92963866040092,0,-0.806141713909846,0,-3.44932303314478,0,-0.806141713909846,0,-2.23358494847251,0.588955688939552,0,0,1.61228342781969,3.02445194010765,0,0,2.1731146058046,0,0,-0.880768302721273,0,-0.806141713909846,0,2.74418803383347,0,-0.806141713909846,-3.28379259591688,0,-0.369992310699186,0,0,0,-0.806141713909846,0,0,-0.806141713909846,0,-2.0680545112446,0,0,0,-1.88640747832678,0,0.776836199212093,0,-0.0908714635528491,1.39627840659251,0,0,-1.61228342781969,-3.58592037030314,-0.806141713909846,0,-3.04018686139176,-0.806141713909846,3.8686826137755,0,-0.6479153900466,-1.88640747832678,0,0,0,0,-0.806141713909846,0,-0.806141713909846,-1.08911786541329,-1.37209401691673,-1.88640747832678,-1.91488066099297,-2.23358494847251,-1.39627840659251,1.39627840659251,0,0,2.17823573082658,0,-0.806141713909846,0,0,0,0,1.39627840659251,0,6.21099627326124,2.1731146058046,1.61228342781969,0,0,-1.39627840659251,0,0,0,3.58197548629768,0,-2.94995080501669,2.37653655006106,0,0,0,0,5.26575810843389,1.39627840659251,0,0,-2.48439894127118,1.39627840659251,-1.08911786541329,0,0,0,0,0,0,0,0,0,1.88640747832678,0,1.39627840659251,3.8686826137755,-1.39627840659251,0,0,0,0,-2.37653655006106,1.39627840659251,0,0,1.39627840659251,0,-1.39627840659251,0,0,-4.303105192552,0,-1.88640747832678,0,0,0,0
"109",-1.90122548895358,5.25353543044968,-5.28749776695523,0.211963598246366,3.14363235286335,0,-0.303850307645339,-1.55368819705176,-3.22253730466167,2.61669191670644,0,-3.29301914351258,0,-3.51928997320134,-1.0608920527567,0,2.32764800845492,0,2.48543432676724,0.658818625043814,-0.329409312521907,2.32525127392978,0,0,-3.51455253295343,-1.13297557425968,-5.38839199377322,0,0.565952303006888,-1.55081180924282,0,0,0,0,-1.83751893672064,-0.0861891165889414,0,0,0,-1.12382380427002,1.15825234693726,-1.50939864148805,0.658818625043814,0.565952303006889,0.658818625043814,-1.94651992775102,-1.56353218592112,0,0,0,0,0,-0.329409312521907,0,1.55583180250651,-1.1055568650903,-4.70259392083957,1.21475485864072,0,0,0,0.460034879774058,0,-0.986459588880857,0.870520198977841,0,0,-0.941794776547259,-3.03364431153705,0,0.980258143468547,-3.05610067399959,0.329409312521907,1.35232590849362,1.01280732980434,0,0,0,-1.0608920527567,0,0,0,0,-0.329409312521907,-1.2264224899846,-0.329409312521907,0,0,-0.649527333309405,0,-0.570553665774278,0,-0.612385464025352,0,0,0,-0.986459588880857,-0.36120826256878,-0.570553665774278,0,0,-0.164488802439715,2.15280246118883,0,0,0,0.0464331610184636,-1.94651992775102,0,2.61435513593274,0,0.36120826256878,0,-1.70859812755515,0,1.55081180924282,0,0,0,-4.15221430886423,0,0,0.570553665774278,-2.72041370709211,0,-1.17833776703224,0,1.83751893672064,0,-0.941794776547259,0,-1.62817353351515,-1.34738986498637,1.06068273750855,0,2.12422606419846,0,0.570553665774278,2.26612167374517,0,0,-1.43496617761221,0,0.490129071734274,0.570553665774278,0,0,1.70859812755515,0.570553665774278,-2.0409408809771,0,0,0,0.0565987413804901,0,-2.0409408809771,0.490129071734274,2.48543432676724,-0.612385464025352,1.06068273750855
"110",1.90142446614463,5.01055434894906,0,-1.10644957857693,-2.40947217598897,-0.698170649799361,-2.69109136341376,-5.1069002750438,0,0,-3.77147368770859,-4.22024904190383,0,-2.04647600643933,-1.38942573008038,1.91642688610842,-1.91642688610842,-2.84668135117376,3.57910027556298,0,0,0,1.64694685414698,1.42629781437415,0,-4.66110696924244,0,1.62817353351515,0,0,1.64694685414698,-2.69953027430359,0,-0.823473427073489,-2.40655595784269,-1.42629781437415,0,1.38155606801271,0,0,0,-0.823473427073489,0,-0.0254550274368438,-0.223662763236568,0,0.547884161338427,0,1.42629781437415,4.93059673319177,0,0,-0.823473427073489,0,0,-1.55495616730828,0,-1.64694685414698,0,0,0,-3.54460041962357,0,-1.98012793130384,0,0,-4.0555698626593,0,-2.95467476827478,0,0,0,0,0,0,0,0,0,0,0,-1.42629781437415,0,0,0,-0.823473427073489,-1.38942573008038,0,-3.23999089843528,-2.95976970635542,0,0,0,-0.823473427073489,0,-1.42629781437415,1.64694685414698,0,0,0,0,2.89668502957697,0,5.11764681849373,0,0,0,0,0,0,1.42629781437415,0,2.69326308532051,0,-3.42968218250451,-0.25163679407206,0,0,0,0,0,0,1.895768503461,1.42629781437415,-3.57689484949598,0,-4.02419538627053,0,0,0,0,0,0,0,1.42629781437415,0,-1.42629781437415,0,0,-0.755077350700474,0,0,0,0,0,2.40655595784269,0,0,0,0,0,0,0,0,-3.34276798391018,0,0.490129071734274,0,0,0,0
